currSlide,currImage,currText,blockNum,targetHappiness,highAmount,instructionLoop1.thisRepN,instructionLoop1.thisTrialN,instructionLoop1.thisN,instructionLoop1.thisIndex,instructionLoop2.thisRepN,instructionLoop2.thisTrialN,instructionLoop2.thisN,instructionLoop2.thisIndex,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,trialLoop.thisRepN,trialLoop.thisTrialN,trialLoop.thisN,trialLoop.thisIndex,doRatingLoop.thisRepN,doRatingLoop.thisTrialN,doRatingLoop.thisN,doRatingLoop.thisIndex,trialHappyLoop.thisRepN,trialHappyLoop.thisTrialN,trialHappyLoop.thisN,trialHappyLoop.thisIndex,logWinningsLoop.thisRepN,logWinningsLoop.thisTrialN,logWinningsLoop.thisN,logWinningsLoop.thisIndex,instrImage.started,instrImage.stopped,instrText.started,instrText.stopped,instrContinueText.started,instrContinueText.stopped,instrKeyResp.keys,instrKeyResp.rt,instrKeyResp.started,instrKeyResp.stopped,lifeHappyText.started,lifeHappyText.stopped,lifeHappySlider.response,lifeHappySlider.rt,lifeHappySlider.started,lifeHappySlider.stopped,lifeHappyResp.keys,lifeHappyResp.started,lifeHappyResp.stopped,instrImage_2.started,instrImage_2.stopped,instrText_2.started,instrText_2.stopped,instrContinueText_2.started,instrContinueText_2.stopped,instrKeyResp_2.keys,instrKeyResp_2.rt,instrKeyResp_2.started,instrKeyResp_2.stopped,localizing.started,localizing.stopped,start_exp.keys,start_exp.rt,start_exp.started,start_exp.stopped,blockHappyText.started,blockHappyText.stopped,blockHappySlider.response,blockHappySlider.rt,blockHappySlider.started,blockHappySlider.stopped,blockHappyResp.keys,blockHappyResp.rt,blockHappyResp.started,blockHappyResp.stopped,blankText.started,blankText.stopped,isHappyBlock,isCongruent,isWinOnTop,lastHappyRating,diff,sumDiff,RPE,winAmount,loseAmount,certainAmount,choice,outcome,outcomeAmount,currentWinnings,fixCross.started,fixCross.stopped,certainBox.started,certainBox.stopped,outcome1Box.started,outcome1Box.stopped,outcome2Box.started,outcome2Box.stopped,certainText.started,certainText.stopped,outcome1Text.started,outcome1Text.stopped,outcome2Text.started,outcome2Text.stopped,choiceKey.keys,choiceKey.started,choiceKey.stopped,fixCross_2.started,fixCross_2.stopped,certainBox_2.started,certainBox_2.stopped,outcome1Box_2.started,outcome1Box_2.stopped,outcome2Box_2.started,outcome2Box_2.stopped,certainText_2.started,certainText_2.stopped,outcome1Text_2.started,outcome1Text_2.stopped,outcome2Text_2.started,outcome2Text_2.stopped,fixCross_3.started,fixCross_3.stopped,certainBox_3.started,certainBox_3.stopped,outcome1Box_3.started,outcome1Box_3.stopped,outcome2Box_3.started,outcome2Box_3.stopped,certainText_3.started,certainText_3.stopped,outcome1Text_3.started,outcome1Text_3.stopped,outcome2Text_3.started,outcome2Text_3.stopped,fixCross_ITI.started,fixCross_ITI.stopped,choiceKey.rt,fixCross_ISI.started,fixCross_ISI.stopped,happyText.started,happyText.stopped,happySlider.response,happySlider.rt,happySlider.started,happySlider.stopped,happyResp.keys,happyResp.started,happyResp.stopped,endOfBlockText.started,endOfBlockText.stopped,restKeyResp.keys,restKeyResp.rt,restKeyResp.started,restKeyResp.stopped,finalWinnings,cashBonus,goodbyeText.started,goodbyeText.stopped,finalWinningsText.started,finalWinningsText.stopped,spaceToContinue.started,spaceToContinue.stopped,goodbyeKeyResp_2.keys,goodbyeKeyResp_2.rt,goodbyeKeyResp_2.started,goodbyeKeyResp_2.stopped,participant,date,expName,psychopyVersion,frameRate,
,,,3,1,1.7,,,,,,,,,0,2,2,2,0,7,7,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.68,-0.31999999999999995,-3.099999999999999,7.579999999999998,1.7,-5.879999999999998,-2.089999999999999,certain,certain,-2.089999999999999,9.057083333333367,974.5781006711186,None,974.5781006711186,None,974.5781006711186,None,974.5781006711186,None,974.5781006711186,None,974.5781006711186,None,974.5781006711186,None,3,974.5781006711186,None,977.0624348430429,None,977.0624348430429,None,977.0624348430429,None,977.0624348430429,None,977.0624348430429,None,977.0624348430429,None,977.0624348430429,None,981.0640062896127,None,981.0640062896127,None,981.0640062896127,None,981.0640062896127,None,981.0640062896127,None,981.0640062896127,None,981.0640062896127,None,990.5510225762264,None,2.451185320620425,982.0477174506232,None,983.0481062324543,None,0.58,7.502830267767422,986.0492556187673,None,None,986.0492556187673,None,,,,,,,,,,,,,,,,,,,22694,2019_Oct_07_1051,Mmi_3levels,3.1.5,59.99523899930179,
,,,3,1,0.5,,,,,,,,,0,2,2,2,0,8,8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,0.58,-0.42000000000000004,-3.519999999999999,-1.7633333333333334,0.5,-1.2633333333333334,-0.3816666666666667,gamble,lose,-1.2633333333333334,7.793750000000033,992.5684342427412,None,992.5684342427412,None,992.5684342427412,None,992.5684342427412,None,992.5684342427412,None,992.5684342427412,None,992.5684342427412,None,None,992.5684342427412,None,995.5695967484207,None,995.5695967484207,None,995.5695967484207,None,995.5695967484207,None,995.5695967484207,None,995.5695967484207,None,995.5695967484207,None,999.5711605153629,None,999.5711605153629,None,999.5711605153629,None,999.5711605153629,None,999.5711605153629,None,999.5711605153629,None,999.5711605153629,None,1000.5548921554291,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22694,2019_Oct_07_1051,Mmi_3levels,3.1.5,59.99523899930179,
,,,3,1,5.7,,,,,,,,,0,2,2,2,0,9,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,True,0.58,-0.42000000000000004,-3.939999999999999,-1.7983333333333333,5.7,3.901666666666667,1.9508333333333334,gamble,lose,3.901666666666667,11.6954166666667,1002.5723230210715,None,1002.5723230210715,None,1002.5723230210715,None,1002.5723230210715,None,1002.5723230210715,None,1002.5723230210715,None,1002.5723230210715,None,1,1002.5723230210715,None,1004.3063584869378,None,1004.3063584869378,None,1004.3063584869378,None,1004.3063584869378,None,1004.3063584869378,None,1004.3063584869378,None,1004.3063584869378,None,1008.3078585768526,None,1008.3078585768526,None,1008.3078585768526,None,1008.3078585768526,None,1008.3078585768526,None,1008.3078585768526,None,1008.3078585768526,None,1009.2915841371869,None,1.701028047973523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22694,2019_Oct_07_1051,Mmi_3levels,3.1.5,59.99523899930179,
,,,3,1,4.5,,,,,,,,,0,2,2,2,0,10,10,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.58,-0.42000000000000004,-4.359999999999999,10.24,4.5,-5.74,-0.6200000000000001,certain,certain,-0.6200000000000001,11.075416666666701,1011.3090658804285,None,1011.3090658804285,None,1011.3090658804285,None,1011.3090658804285,None,1011.3090658804285,None,1011.3090658804285,None,1011.3090658804285,None,3,1011.3090658804285,None,1012.9763889430906,None,1012.9763889430906,None,1012.9763889430906,None,1012.9763889430906,None,1012.9763889430906,None,1012.9763889430906,None,1012.9763889430906,None,1016.9779277511989,None,1016.9779277511989,None,1016.9779277511989,None,1016.9779277511989,None,1016.9779277511989,None,1016.9779277511989,None,1016.9779277511989,None,1026.4649929955194,None,1.6343662024009973,1017.9616443519772,None,1018.9620632123842,None,0.61,7.502773950400297,1021.9631674808043,None,None,1021.9631674808043,None,,,,,,,,,,,,,,,,,,,22694,2019_Oct_07_1051,Mmi_3levels,3.1.5,59.99523899930179,
,,,3,1,1.1,,,,,,,,,0,2,2,2,0,11,11,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.61,-0.39,-4.749999999999999,10.209999999999999,1.1,-9.11,-4.005,certain,certain,-4.005,7.070416666666701,1028.4824165015016,None,1028.4824165015016,None,1028.4824165015016,None,1028.4824165015016,None,1028.4824165015016,None,1028.4824165015016,None,1028.4824165015016,None,3,1028.4824165015016,None,1030.5164952293271,None,1030.5164952293271,None,1030.5164952293271,None,1030.5164952293271,None,1030.5164952293271,None,1030.5164952293271,None,1030.5164952293271,None,1034.518087794917,None,1034.518087794917,None,1034.518087794917,None,1034.518087794917,None,1034.518087794917,None,1034.518087794917,None,1034.518087794917,None,1035.5018002358847,None,2.000951955531491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22694,2019_Oct_07_1051,Mmi_3levels,3.1.5,59.99523899930179,
,,,3,1,10.7,,,,,,,,,0,2,2,2,0,12,12,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.61,-0.39,-5.139999999999999,10.599999999999998,10.7,0.10000000000000142,0.05000000000000071,gamble,win,10.7,17.7704166666667,1037.5191850236733,None,1037.5191850236733,None,1037.5191850236733,None,1037.5191850236733,None,1037.5191850236733,None,1037.5191850236733,None,1037.5191850236733,None,1,1037.5191850236733,None,1038.6196862482466,None,1038.6196862482466,None,1038.6196862482466,None,1038.6196862482466,None,1038.6196862482466,None,1038.6196862482466,None,1038.6196862482466,None,1042.6212554549275,None,1042.6212554549275,None,1042.6212554549275,None,1042.6212554549275,None,1042.6212554549275,None,1042.6212554549275,None,1042.6212554549275,None,1052.1248460071802,None,1.067527725128457,1043.6049419771007,None,1044.6053051601339,None,0.57,7.519442931632511,1047.6064804652124,None,None,1047.6064804652124,None,,,,,,,,,,,,,,,,,,,22694,2019_Oct_07_1051,Mmi_3levels,3.1.5,59.99523899930179,
,,,3,1,7.7,,,,,,,,,0,2,2,2,0,13,13,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.57,-0.43000000000000005,-5.5699999999999985,11.59,7.7,-3.8899999999999997,1.9050000000000002,gamble,win,7.7,25.4704166666667,1054.14232999034,None,1054.14232999034,None,1054.14232999034,None,1054.14232999034,None,1054.14232999034,None,1054.14232999034,None,1054.14232999034,None,1,1054.14232999034,None,1055.592975496169,None,1055.592975496169,None,1055.592975496169,None,1055.592975496169,None,1055.592975496169,None,1055.592975496169,None,1055.592975496169,None,1059.5944368678902,None,1059.5944368678902,None,1059.5944368678902,None,1059.5944368678902,None,1059.5944368678902,None,1059.5944368678902,None,1059.5944368678902,None,1060.5782136258495,None,1.4176153689913917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22694,2019_Oct_07_1051,Mmi_3levels,3.1.5,59.99523899930179,
,,,3,1,6.5,,,,,,,,,0,2,2,2,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.57,-0.43000000000000005,-5.999999999999998,12.02,6.5,-5.52,0.4900000000000002,certain,certain,0.4900000000000002,25.960416666666703,1062.5956236924394,None,1062.5956236924394,None,1062.5956236924394,None,1062.5956236924394,None,1062.5956236924394,None,1062.5956236924394,None,1062.5956236924394,None,3,1062.5956236924394,None,1064.3963485225977,None,1064.3963485225977,None,1064.3963485225977,None,1064.3963485225977,None,1064.3963485225977,None,1064.3963485225977,None,1064.3963485225977,None,1068.397874531307,None,1068.397874531307,None,1068.397874531307,None,1068.397874531307,None,1068.397874531307,None,1068.397874531307,None,1068.397874531307,None,1069.3816122510761,None,1.767734691442456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22694,2019_Oct_07_1051,Mmi_3levels,3.1.5,59.99523899930179,
,,,3,1,11.5,,,,,,,,,0,2,2,2,0,15,15,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.57,-0.43000000000000005,-6.429999999999998,12.45,11.5,-0.9499999999999993,-0.47499999999999964,gamble,win,11.5,37.4604166666667,1071.3990152780025,None,1071.3990152780025,None,1071.3990152780025,None,1071.3990152780025,None,1071.3990152780025,None,1071.3990152780025,None,1071.3990152780025,None,1,1071.3990152780025,None,1072.84960702635,None,1072.84960702635,None,1072.84960702635,None,1072.84960702635,None,1072.84960702635,None,1072.84960702635,None,1072.84960702635,None,1076.8511439145368,None,1076.8511439145368,None,1076.8511439145368,None,1076.8511439145368,None,1076.8511439145368,None,1076.8511439145368,None,1076.8511439145368,None,1086.3382091588574,None,1.417624008608982,1077.8348496358085,None,1078.8352499371103,None,0.7,7.502983220620081,1081.836397403502,None,None,1081.836397403502,None,,,,,,,,,,,,,,,,,,,22694,2019_Oct_07_1051,Mmi_3levels,3.1.5,59.99523899930179,
,,,3,1,2.1,,,,,,,,,0,2,2,2,0,16,16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.7,-0.30000000000000004,-6.729999999999998,10.93,2.1,-8.83,-3.365,gamble,win,2.1,39.560416666666704,1088.3556355446926,None,1088.3556355446926,None,1088.3556355446926,None,1088.3556355446926,None,1088.3556355446926,None,1088.3556355446926,None,1088.3556355446926,None,1,1088.3556355446926,None,1090.6065031841572,None,1090.6065031841572,None,1090.6065031841572,None,1090.6065031841572,None,1090.6065031841572,None,1090.6065031841572,None,1090.6065031841572,None,1094.6080301528273,None,1094.6080301528273,None,1094.6080301528273,None,1094.6080301528273,None,1094.6080301528273,None,1094.6080301528273,None,1094.6080301528273,None,1095.5917461136123,None,2.2179133390891366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22694,2019_Oct_07_1051,Mmi_3levels,3.1.5,59.99523899930179,
,,,3,1,5.1,,,,,,,,,0,2,2,2,0,17,17,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.7,-0.30000000000000004,-7.029999999999998,11.229999999999999,5.1,-6.129999999999999,-0.5149999999999997,gamble,win,5.1,44.660416666666706,1097.609189458657,None,1097.609189458657,None,1097.609189458657,None,1097.609189458657,None,1097.609189458657,None,1097.609189458657,None,1097.609189458657,None,1,1097.609189458657,None,1099.7100244276517,None,1099.7100244276517,None,1099.7100244276517,None,1099.7100244276517,None,1099.7100244276517,None,1099.7100244276517,None,1099.7100244276517,None,1103.7116265927907,None,1103.7116265927907,None,1103.7116265927907,None,1103.7116265927907,None,1103.7116265927907,None,1103.7116265927907,None,1103.7116265927907,None,1113.1985868820047,None,2.067868829180952,1104.6953310341341,None,1105.6956986969453,None,0.77,7.502800189162372,1108.6968208845065,None,None,1108.6968208845065,None,,,,,,,,,,,,,,,,,,,22694,2019_Oct_07_1051,Mmi_3levels,3.1.5,59.99523899930179,
,,,3,1,7.1,,,,,,,,,0,2,2,2,0,18,18,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.77,-0.22999999999999998,-7.259999999999998,10.479999999999997,7.1,-3.3799999999999972,1.8600000000000012,gamble,win,7.1,51.76041666666671,1115.216064465465,None,1115.216064465465,None,1115.216064465465,None,1115.216064465465,None,1115.216064465465,None,1115.216064465465,None,1115.216064465465,None,None,1115.216064465465,None,1118.217250010086,None,1118.217250010086,None,1118.217250010086,None,1118.217250010086,None,1118.217250010086,None,1118.217250010086,None,1118.217250010086,None,1122.2188307362085,None,1122.2188307362085,None,1122.2188307362085,None,1122.2188307362085,None,1122.2188307362085,None,1122.2188307362085,None,1122.2188307362085,None,1123.2024833399628,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22694,2019_Oct_07_1051,Mmi_3levels,3.1.5,59.99523899930179,
,,,3,1,13.7,,,,,,,,,0,2,2,2,0,19,19,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.77,-0.22999999999999998,-7.489999999999998,10.709999999999997,13.7,2.990000000000002,1.495000000000001,gamble,win,13.7,65.4604166666667,1125.2199273250008,None,1125.2199273250008,None,1125.2199273250008,None,1125.2199273250008,None,1125.2199273250008,None,1125.2199273250008,None,1125.2199273250008,None,1,1125.2199273250008,None,1126.537157943967,None,1126.537157943967,None,1126.537157943967,None,1126.537157943967,None,1126.537157943967,None,1126.537157943967,None,1126.537157943967,None,1130.5385831573803,None,1130.5385831573803,None,1130.5385831573803,None,1130.5385831573803,None,1130.5385831573803,None,1130.5385831573803,None,1130.5385831573803,None,1140.0256864799303,None,1.2842567995248828,1131.5223080777505,None,1132.5226962196175,None,0.85,7.502915383782238,1135.52390384319,None,None,1135.52390384319,None,,,,,,,,,,,,,,,,,,,22694,2019_Oct_07_1051,Mmi_3levels,3.1.5,59.99523899930179,
,,,3,1,8.1,,,,,,,,,0,2,2,2,0,20,20,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.85,-0.15000000000000002,-7.639999999999999,9.739999999999998,8.1,-1.6399999999999988,-0.8199999999999994,gamble,win,8.1,73.5604166666667,1142.04318326246,None,1142.04318326246,None,1142.04318326246,None,1142.04318326246,None,1142.04318326246,None,1142.04318326246,None,1142.04318326246,None,1,1142.04318326246,None,1144.010607824399,None,1144.010607824399,None,1144.010607824399,None,1144.010607824399,None,1144.010607824399,None,1144.010607824399,None,1144.010607824399,None,1148.0121223136375,None,1148.0121223136375,None,1148.0121223136375,None,1148.0121223136375,None,1148.0121223136375,None,1148.0121223136375,None,1148.0121223136375,None,1148.9958094757749,None,1.9344830609625205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22694,2019_Oct_07_1051,Mmi_3levels,3.1.5,59.99523899930179,
,,,3,1,5.5,,,,,,,,,0,2,2,2,0,21,21,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.85,-0.15000000000000002,-7.789999999999999,9.89,5.5,-4.390000000000001,0.5549999999999997,certain,certain,0.5549999999999997,74.1154166666667,1151.0133340970206,None,1151.0133340970206,None,1151.0133340970206,None,1151.0133340970206,None,1151.0133340970206,None,1151.0133340970206,None,1151.0133340970206,None,3,1151.0133340970206,None,1153.9977517850348,None,1153.9977517850348,None,1153.9977517850348,None,1153.9977517850348,None,1153.9977517850348,None,1153.9977517850348,None,1153.9977517850348,None,1157.9993197117874,None,1157.9993197117874,None,1157.9993197117874,None,1157.9993197117874,None,1157.9993197117874,None,1157.9993197117874,None,1157.9993197117874,None,1158.983112788963,None,2.9515837020007893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22694,2019_Oct_07_1051,Mmi_3levels,3.1.5,59.99523899930179,
,,,3,1,4.3,,,,,,,,,0,2,2,2,0,22,22,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.85,-0.15000000000000002,-7.9399999999999995,10.04,4.3,-5.739999999999999,-0.7199999999999998,gamble,win,4.3,78.4154166666667,1161.0005225355853,None,1161.0005225355853,None,1161.0005225355853,None,1161.0005225355853,None,1161.0005225355853,None,1161.0005225355853,None,1161.0005225355853,None,None,1161.0005225355853,None,1164.0016370435187,None,1164.0016370435187,None,1164.0016370435187,None,1164.0016370435187,None,1164.0016370435187,None,1164.0016370435187,None,1164.0016370435187,None,1168.0032603276777,None,1168.0032603276777,None,1168.0032603276777,None,1168.0032603276777,None,1168.0032603276777,None,1168.0032603276777,None,1168.0032603276777,None,1177.4902599750494,None,,1168.9869231709454,None,1169.9873465111596,None,0.86,7.502812348597217,1172.9884683787532,None,None,1172.9884683787532,None,,,,,,,,,,,,,,,,,,,22694,2019_Oct_07_1051,Mmi_3levels,3.1.5,59.99523899930179,
,,,3,1,5.9,,,,,,,,,0,2,2,2,0,23,23,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.86,-0.14,-8.08,10.040000000000001,5.9,-4.140000000000001,0.8799999999999999,gamble,win,5.9,84.3154166666667,1179.5077007602085,None,1179.5077007602085,None,1179.5077007602085,None,1179.5077007602085,None,1179.5077007602085,None,1179.5077007602085,None,1179.5077007602085,None,1,1179.5077007602085,None,1182.0420130771527,None,1182.0420130771527,None,1182.0420130771527,None,1182.0420130771527,None,1182.0420130771527,None,1182.0420130771527,None,1182.0420130771527,None,1186.0435832437943,None,1186.0435832437943,None,1186.0435832437943,None,1186.0435832437943,None,1186.0435832437943,None,1186.0435832437943,None,1186.0435832437943,None,1187.0272508868366,None,2.501351296872599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22694,2019_Oct_07_1051,Mmi_3levels,3.1.5,59.99523899930179,
,,,3,1,3.5,,,,,,,,,0,2,2,2,0,24,24,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,True,0.86,-0.14,-8.22,-1.175,3.5,2.325,1.1625,gamble,lose,2.325,86.64041666666671,1189.0447444695164,None,1189.0447444695164,None,1189.0447444695164,None,1189.0447444695164,None,1189.0447444695164,None,1189.0447444695164,None,1189.0447444695164,None,1,1189.0447444695164,None,1190.3952637732727,None,1190.3952637732727,None,1190.3952637732727,None,1190.3952637732727,None,1190.3952637732727,None,1190.3952637732727,None,1190.3952637732727,None,1194.3968099410413,None,1194.3968099410413,None,1194.3968099410413,None,1194.3968099410413,None,1194.3968099410413,None,1194.3968099410413,None,1194.3968099410413,None,1203.8838115083054,None,1.317527565115597,1195.380518542166,None,1196.3808990043763,None,0.68,7.502725312660914,1199.3820330314047,None,None,1199.3820330314047,None,,,,,,,,,,,,,,,,,,,22694,2019_Oct_07_1051,Mmi_3levels,3.1.5,59.99523899930179,
,,,3,1,-0.7,,,,,,,,,0,2,2,2,0,25,25,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.68,-0.31999999999999995,-8.540000000000001,13.02,-0.7,-13.719999999999999,-7.209999999999999,certain,certain,-7.209999999999999,79.43041666666672,1205.9012417339836,None,1205.9012417339836,None,1205.9012417339836,None,1205.9012417339836,None,1205.9012417339836,None,1205.9012417339836,None,1205.9012417339836,None,3,1205.9012417339836,None,1208.468964329979,None,1208.468964329979,None,1208.468964329979,None,1208.468964329979,None,1208.468964329979,None,1208.468964329979,None,1208.468964329979,None,1212.4705159374862,None,1212.4705159374862,None,1212.4705159374862,None,1212.4705159374862,None,1212.4705159374862,None,1212.4705159374862,None,1212.4705159374862,None,1213.454179420718,None,2.5346054232504684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22694,2019_Oct_07_1051,Mmi_3levels,3.1.5,59.99523899930179,
,,,3,1,11.7,,,,,,,,,0,2,2,2,0,26,26,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.68,-0.31999999999999995,-8.860000000000001,13.34,11.7,-1.6400000000000006,-0.8200000000000003,gamble,win,11.7,91.13041666666672,1215.4716483645898,None,1215.4716483645898,None,1215.4716483645898,None,1215.4716483645898,None,1215.4716483645898,None,1215.4716483645898,None,1215.4716483645898,None,1,1215.4716483645898,None,1216.988902598474,None,1216.988902598474,None,1216.988902598474,None,1216.988902598474,None,1216.988902598474,None,1216.988902598474,None,1216.988902598474,None,1220.9904305270757,None,1220.9904305270757,None,1220.9904305270757,None,1220.9904305270757,None,1220.9904305270757,None,1220.9904305270757,None,1220.9904305270757,None,1230.477507930831,None,1.4842922538809944,1221.9741900058289,None,1222.9745970268268,None,0.73,7.502776510285912,1225.975680816191,None,None,1225.975680816191,None,,,,,,,,,,,,,,,,,,,22694,2019_Oct_07_1051,Mmi_3levels,3.1.5,59.99523899930179,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1232.4782659753982,None,4,9.370643483533058,1232.4782659753982,None,91.13041666666672,3,1241.8819415156904,None,1241.8819415156904,None,1241.8819415156904,None,4,10.104240889864741,1241.8819415156904,None,22694,2019_Oct_07_1051,Mmi_3levels,3.1.5,59.99523899930179,
