currSlide,currImage,currText,blockNum,targetHappiness,highAmount,instructionLoop1.thisRepN,instructionLoop1.thisTrialN,instructionLoop1.thisN,instructionLoop1.thisIndex,instructionLoop2.thisRepN,instructionLoop2.thisTrialN,instructionLoop2.thisN,instructionLoop2.thisIndex,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,trialLoop.thisRepN,trialLoop.thisTrialN,trialLoop.thisN,trialLoop.thisIndex,doRatingLoop.thisRepN,doRatingLoop.thisTrialN,doRatingLoop.thisN,doRatingLoop.thisIndex,trialHappyLoop.thisRepN,trialHappyLoop.thisTrialN,trialHappyLoop.thisN,trialHappyLoop.thisIndex,logWinningsLoop.thisRepN,logWinningsLoop.thisTrialN,logWinningsLoop.thisN,logWinningsLoop.thisIndex,instrImage.started,instrImage.stopped,instrText.started,instrText.stopped,instrContinueText.started,instrContinueText.stopped,instrKeyResp.keys,instrKeyResp.rt,instrKeyResp.started,instrKeyResp.stopped,lifeHappyText.started,lifeHappyText.stopped,lifeHappySlider.response,lifeHappySlider.rt,lifeHappySlider.started,lifeHappySlider.stopped,lifeHappyResp.keys,lifeHappyResp.started,lifeHappyResp.stopped,instrImage_2.started,instrImage_2.stopped,instrText_2.started,instrText_2.stopped,instrContinueText_2.started,instrContinueText_2.stopped,instrKeyResp_2.keys,instrKeyResp_2.rt,instrKeyResp_2.started,instrKeyResp_2.stopped,localizing.started,localizing.stopped,start_exp.keys,start_exp.rt,start_exp.started,start_exp.stopped,blockHappyText.started,blockHappyText.stopped,blockHappySlider.response,blockHappySlider.rt,blockHappySlider.started,blockHappySlider.stopped,blockHappyResp.keys,blockHappyResp.started,blockHappyResp.stopped,blankText.started,blankText.stopped,isHappyBlock,isCongruent,isWinOnTop,lastHappyRating,diff,sumDiff,RPE,winAmount,loseAmount,certainAmount,choice,outcome,outcomeAmount,currentWinnings,fixCross.started,fixCross.stopped,certainBox.started,certainBox.stopped,outcome1Box.started,outcome1Box.stopped,outcome2Box.started,outcome2Box.stopped,certainText.started,certainText.stopped,outcome1Text.started,outcome1Text.stopped,outcome2Text.started,outcome2Text.stopped,choiceKey.keys,choiceKey.started,choiceKey.stopped,fixCross_2.started,fixCross_2.stopped,certainBox_2.started,certainBox_2.stopped,outcome1Box_2.started,outcome1Box_2.stopped,outcome2Box_2.started,outcome2Box_2.stopped,certainText_2.started,certainText_2.stopped,outcome1Text_2.started,outcome1Text_2.stopped,outcome2Text_2.started,outcome2Text_2.stopped,fixCross_3.started,fixCross_3.stopped,certainBox_3.started,certainBox_3.stopped,outcome1Box_3.started,outcome1Box_3.stopped,outcome2Box_3.started,outcome2Box_3.stopped,certainText_3.started,certainText_3.stopped,outcome1Text_3.started,outcome1Text_3.stopped,outcome2Text_3.started,outcome2Text_3.stopped,fixCross_ITI.started,fixCross_ITI.stopped,choiceKey.rt,fixCross_ISI.started,fixCross_ISI.stopped,happyText.started,happyText.stopped,happySlider.response,happySlider.rt,happySlider.started,happySlider.stopped,happyResp.keys,happyResp.started,happyResp.stopped,endOfBlockText.started,endOfBlockText.stopped,restKeyResp.keys,restKeyResp.rt,restKeyResp.started,restKeyResp.stopped,blockHappyResp.rt,finalWinnings,cashBonus,participant,date,expName,psychopyVersion,frameRate,
,,,3,1,12.9,,,,,,,,,0,2,2,2,0,11,11,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,0.59,-0.41000000000000003,-6.330000000000001,-1.9625000000000001,12.9,10.9375,5.46875,gamble,lose,10.9375,35.22791666666663,1068.8645616411231,None,1068.8645616411231,None,1068.8645616411231,None,1068.8645616411231,None,1068.8645616411231,None,1068.8645616411231,None,1068.8645616411231,None,1,1068.8645616411231,None,1069.5481556761079,None,1069.5481556761079,None,1069.5481556761079,None,1069.5481556761079,None,1069.5481556761079,None,1069.5481556761079,None,1069.5481556761079,None,1073.5330217115115,None,1073.5330217115115,None,1073.5330217115115,None,1073.5330217115115,None,1073.5330217115115,None,1073.5330217115115,None,1073.5330217115115,None,1074.533337855828,None,0.6505217659287155,,,,,,,,,,,,,,,,,,,,,24232,2019_Nov_05_1502,Mmi_3levels,3.1.5,59.97574224581828,
,,,3,1,13.1,,,,,,,,,0,2,2,2,0,12,12,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.59,-0.41000000000000003,-6.740000000000001,12.48,13.1,0.6199999999999992,0.3099999999999996,gamble,win,13.1,48.32791666666663,1076.5508125034394,None,1076.5508125034394,None,1076.5508125034394,None,1076.5508125034394,None,1076.5508125034394,None,1076.5508125034394,None,1076.5508125034394,None,1,1076.5508125034394,None,1077.2510626669973,None,1077.2510626669973,None,1077.2510626669973,None,1077.2510626669973,None,1077.2510626669973,None,1077.2510626669973,None,1077.2510626669973,None,1081.252600510139,None,1081.252600510139,None,1081.252600510139,None,1081.252600510139,None,1081.252600510139,None,1081.252600510139,None,1081.252600510139,None,1090.7396264378913,None,0.6671746945939958,1082.2363680405542,None,1083.2366749051725,None,0.67,7.502815219457261,1086.2378998040222,None,None,1086.2378998040222,None,,,,,,,,,,24232,2019_Nov_05_1502,Mmi_3levels,3.1.5,59.97574224581828,
,,,3,1,0.9,,,,,,,,,0,2,2,2,0,13,13,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.67,-0.32999999999999996,-7.070000000000001,11.690000000000001,0.9,-10.790000000000001,-4.945,certain,certain,-4.945,43.38291666666663,1092.757082846365,None,1092.757082846365,None,1092.757082846365,None,1092.757082846365,None,1092.757082846365,None,1092.757082846365,None,1092.757082846365,None,3,1092.757082846365,None,1094.7078056263272,None,1094.7078056263272,None,1094.7078056263272,None,1094.7078056263272,None,1094.7078056263272,None,1094.7078056263272,None,1094.7078056263272,None,1098.7093761079013,None,1098.7093761079013,None,1098.7093761079013,None,1098.7093761079013,None,1098.7093761079013,None,1098.7093761079013,None,1098.7093761079013,None,1099.693092440837,None,1.917638671468012,,,,,,,,,,,,,,,,,,,,,24232,2019_Nov_05_1502,Mmi_3levels,3.1.5,59.97574224581828,
,,,3,1,-1.5,,,,,,,,,0,2,2,2,0,14,14,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,0.67,-0.32999999999999996,-7.400000000000001,-1.7716666666666665,-1.5,-3.2716666666666665,-2.3858333333333333,gamble,lose,-3.2716666666666665,40.11124999999996,1101.71047813294,None,1101.71047813294,None,1101.71047813294,None,1101.71047813294,None,1101.71047813294,None,1101.71047813294,None,1101.71047813294,None,1,1101.71047813294,None,1104.3448794236174,None,1104.3448794236174,None,1104.3448794236174,None,1104.3448794236174,None,1104.3448794236174,None,1104.3448794236174,None,1104.3448794236174,None,1108.3296885018935,None,1108.3296885018935,None,1108.3296885018935,None,1108.3296885018935,None,1108.3296885018935,None,1108.3296885018935,None,1108.3296885018935,None,1109.3300763225416,None,2.6012951033189893,,,,,,,,,,,,,,,,,,,,,24232,2019_Nov_05_1502,Mmi_3levels,3.1.5,59.97574224581828,
,,,3,1,2.3,,,,,,,,,0,2,2,2,0,15,15,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,True,0.67,-0.32999999999999996,-7.730000000000001,-1.7991666666666666,2.3,0.5008333333333332,1.4004166666666666,gamble,lose,0.5008333333333332,40.612083333333295,1111.34757432912,None,1111.34757432912,None,1111.34757432912,None,1111.34757432912,None,1111.34757432912,None,1111.34757432912,None,1111.34757432912,None,1,1111.34757432912,None,1112.4145988231758,None,1112.4145988231758,None,1112.4145988231758,None,1112.4145988231758,None,1112.4145988231758,None,1112.4145988231758,None,1112.4145988231758,None,1116.3994616589043,None,1116.3994616589043,None,1116.3994616589043,None,1116.3994616589043,None,1116.3994616589043,None,1116.3994616589043,None,1116.3994616589043,None,1125.9030947574647,None,1.0339307861868292,1117.399844359723,None,1118.4002065816894,None,0.58,7.502776501351036,1121.4013703635428,None,None,1121.4013703635428,None,,,,,,,,,,24232,2019_Nov_05_1502,Mmi_3levels,3.1.5,59.97574224581828,
,,,3,1,11.9,,,,,,,,,0,2,2,2,0,16,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.58,-0.42000000000000004,-8.150000000000002,14.030000000000003,11.9,-2.1300000000000026,-1.0650000000000013,gamble,win,11.9,52.512083333333294,1127.920616122894,None,1127.920616122894,None,1127.920616122894,None,1127.920616122894,None,1127.920616122894,None,1127.920616122894,None,1127.920616122894,None,1,1127.920616122894,None,1129.0043121047784,None,1129.0043121047784,None,1129.0043121047784,None,1129.0043121047784,None,1129.0043121047784,None,1129.0043121047784,None,1129.0043121047784,None,1132.9891746203648,None,1132.9891746203648,None,1132.9891746203648,None,1132.9891746203648,None,1132.9891746203648,None,1132.9891746203648,None,1132.9891746203648,None,1133.989613958518,None,1.0505897945258766,,,,,,,,,,,,,,,,,,,,,24232,2019_Nov_05_1502,Mmi_3levels,3.1.5,59.97574224581828,
,,,3,1,-1.3,,,,,,,,,0,2,2,2,0,17,17,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,True,0.58,-0.42000000000000004,-8.570000000000002,-2.184166666666667,-1.3,-3.484166666666667,-2.3920833333333333,gamble,lose,-3.484166666666667,49.02791666666663,1136.0070089300862,None,1136.0070089300862,None,1136.0070089300862,None,1136.0070089300862,None,1136.0070089300862,None,1136.0070089300862,None,1136.0070089300862,None,1,1136.0070089300862,None,1137.7076353948796,None,1137.7076353948796,None,1137.7076353948796,None,1137.7076353948796,None,1137.7076353948796,None,1137.7076353948796,None,1137.7076353948796,None,1141.6925843062345,None,1141.6925843062345,None,1141.6925843062345,None,1141.6925843062345,None,1141.6925843062345,None,1141.6925843062345,None,1141.6925843062345,None,1151.196165247471,None,1.6675567555939779,1142.6929273291025,None,1143.693295310717,None,0.58,7.502778741298243,1146.6944846913684,None,None,1146.6944846913684,None,,,,,,,,,,24232,2019_Nov_05_1502,Mmi_3levels,3.1.5,59.97574224581828,
,,,3,1,9.7,,,,,,,,,0,2,2,2,0,18,18,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,True,0.58,-0.42000000000000004,-8.990000000000002,-2.219166666666667,9.7,7.480833333333332,3.740416666666666,gamble,lose,7.480833333333332,56.50874999999996,1153.2136674136855,None,1153.2136674136855,None,1153.2136674136855,None,1153.2136674136855,None,1153.2136674136855,None,1153.2136674136855,None,1153.2136674136855,None,1,1153.2136674136855,None,1154.1807023393922,None,1154.1807023393922,None,1154.1807023393922,None,1154.1807023393922,None,1154.1807023393922,None,1154.1807023393922,None,1154.1807023393922,None,1158.1656432510354,None,1158.1656432510354,None,1158.1656432510354,None,1158.1656432510354,None,1158.1656432510354,None,1158.1656432510354,None,1158.1656432510354,None,1159.166026271996,None,0.9339584967819974,,,,,,,,,,,,,,,,,,,,,24232,2019_Nov_05_1502,Mmi_3levels,3.1.5,59.97574224581828,
,,,3,1,7.9,,,,,,,,,0,2,2,2,0,19,19,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,True,0.58,-0.42000000000000004,-9.410000000000002,-2.254166666666667,7.9,5.645833333333334,2.822916666666667,gamble,lose,5.645833333333334,62.15458333333329,1161.1834100441774,None,1161.1834100441774,None,1161.1834100441774,None,1161.1834100441774,None,1161.1834100441774,None,1161.1834100441774,None,1161.1834100441774,None,1,1161.1834100441774,None,1162.017014830606,None,1162.017014830606,None,1162.017014830606,None,1162.017014830606,None,1162.017014830606,None,1162.017014830606,None,1162.017014830606,None,1166.001932383515,None,1166.001932383515,None,1166.001932383515,None,1166.001932383515,None,1166.001932383515,None,1166.001932383515,None,1166.001932383515,None,1175.5055872410303,None,0.8003427668008953,1167.0023390832357,None,1168.0027054649545,None,0.62,7.502807219862007,1171.0037898907904,None,None,1171.0037898907904,None,,,,,,,,,,24232,2019_Nov_05_1502,Mmi_3levels,3.1.5,59.97574224581828,
,,,3,1,8.3,,,,,,,,,0,2,2,2,0,20,20,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.62,-0.38,-9.790000000000003,15.110000000000003,8.3,-6.810000000000002,0.7449999999999992,gamble,win,8.3,70.45458333333329,1177.5229553340469,None,1177.5229553340469,None,1177.5229553340469,None,1177.5229553340469,None,1177.5229553340469,None,1177.5229553340469,None,1177.5229553340469,None,1,1177.5229553340469,None,1179.09030557191,None,1179.09030557191,None,1179.09030557191,None,1179.09030557191,None,1179.09030557191,None,1179.09030557191,None,1179.09030557191,None,1183.091842775233,None,1183.091842775233,None,1183.091842775233,None,1183.091842775233,None,1183.091842775233,None,1183.091842775233,None,1183.091842775233,None,1184.0755517485086,None,1.534347725333646,,,,,,,,,,,,,,,,,,,,,24232,2019_Nov_05_1502,Mmi_3levels,3.1.5,59.97574224581828,
,,,3,1,0.5,,,,,,,,,0,2,2,2,0,21,21,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.62,-0.38,-10.170000000000003,15.490000000000004,0.5,-14.990000000000004,-7.245000000000002,gamble,win,0.5,70.95458333333329,1186.092941280338,None,1186.092941280338,None,1186.092941280338,None,1186.092941280338,None,1186.092941280338,None,1186.092941280338,None,1186.092941280338,None,1,1186.092941280338,None,1187.8270060758805,None,1187.8270060758805,None,1187.8270060758805,None,1187.8270060758805,None,1187.8270060758805,None,1187.8270060758805,None,1187.8270060758805,None,1191.8284824821167,None,1191.8284824821167,None,1191.8284824821167,None,1191.8284824821167,None,1191.8284824821167,None,1191.8284824821167,None,1191.8284824821167,None,1192.8121962551959,None,1.7009618079755455,,,,,,,,,,,,,,,,,,,,,24232,2019_Nov_05_1502,Mmi_3levels,3.1.5,59.97574224581828,
,,,3,1,10.7,,,,,,,,,0,2,2,2,0,22,22,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,0.62,-0.38,-10.550000000000004,-2.209166666666667,10.7,8.490833333333333,4.245416666666666,gamble,lose,8.490833333333333,79.44541666666662,1194.829641144257,None,1194.829641144257,None,1194.829641144257,None,1194.829641144257,None,1194.829641144257,None,1194.829641144257,None,1194.829641144257,None,1,1194.829641144257,None,1195.496561131673,None,1195.496561131673,None,1195.496561131673,None,1195.496561131673,None,1195.496561131673,None,1195.496561131673,None,1195.496561131673,None,1199.481486044242,None,1199.481486044242,None,1199.481486044242,None,1199.481486044242,None,1199.481486044242,None,1199.481486044242,None,1199.481486044242,None,1208.9851316221757,None,0.6338259594049305,1200.4818130679196,None,1201.4822488861391,None,0.65,7.5028011401882395,1204.4833560308907,None,None,1204.4833560308907,None,,,,,,,,,,24232,2019_Nov_05_1502,Mmi_3levels,3.1.5,59.97574224581828,
,,,3,1,3.3,,,,,,,,,0,2,2,2,0,23,23,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.65,-0.35,-10.900000000000004,15.800000000000004,3.3,-12.500000000000004,-4.600000000000001,gamble,win,3.3,82.74541666666661,1211.0025662719272,None,1211.0025662719272,None,1211.0025662719272,None,1211.0025662719272,None,1211.0025662719272,None,1211.0025662719272,None,1211.0025662719272,None,1,1211.0025662719272,None,1212.4364665315952,None,1212.4364665315952,None,1212.4364665315952,None,1212.4364665315952,None,1212.4364665315952,None,1212.4364665315952,None,1212.4364665315952,None,1216.4380245337961,None,1216.4380245337961,None,1216.4380245337961,None,1216.4380245337961,None,1216.4380245337961,None,1216.4380245337961,None,1216.4380245337961,None,1217.4216688702581,None,1.4007969523081556,,,,,,,,,,,,,,,,,,,,,24232,2019_Nov_05_1502,Mmi_3levels,3.1.5,59.97574224581828,
,,,3,1,11.5,,,,,,,,,0,2,2,2,0,24,24,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.65,-0.35,-11.250000000000004,16.150000000000002,11.5,-4.650000000000002,-2.325000000000001,gamble,win,11.5,94.24541666666661,1219.4391028799582,None,1219.4391028799582,None,1219.4391028799582,None,1219.4391028799582,None,1219.4391028799582,None,1219.4391028799582,None,1219.4391028799582,None,1,1219.4391028799582,None,1220.4895157234278,None,1220.4895157234278,None,1220.4895157234278,None,1220.4895157234278,None,1220.4895157234278,None,1220.4895157234278,None,1220.4895157234278,None,1224.4911066839704,None,1224.4911066839704,None,1224.4911066839704,None,1224.4911066839704,None,1224.4911066839704,None,1224.4911066839704,None,1224.4911066839704,None,1233.978088773787,None,1.0175104858353734,1225.4748729343992,None,1226.4751858786913,None,0.66,7.502848817850463,1229.4763125424506,None,None,1229.4763125424506,None,,,,,,,,,,24232,2019_Nov_05_1502,Mmi_3levels,3.1.5,59.97574224581828,
,,,3,1,11.1,,,,,,,,,0,2,2,2,0,25,25,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.66,-0.33999999999999997,-11.590000000000003,16.35,11.1,-5.250000000000002,-2.625000000000001,gamble,win,11.1,105.34541666666661,1235.9955288631609,None,1235.9955288631609,None,1235.9955288631609,None,1235.9955288631609,None,1235.9955288631609,None,1235.9955288631609,None,1235.9955288631609,None,1,1235.9955288631609,None,1237.1293013852555,None,1237.1293013852555,None,1237.1293013852555,None,1237.1293013852555,None,1237.1293013852555,None,1237.1293013852555,None,1237.1293013852555,None,1241.1307813114254,None,1241.1307813114254,None,1241.1307813114254,None,1241.1307813114254,None,1241.1307813114254,None,1241.1307813114254,None,1241.1307813114254,None,1242.1311451332876,None,1.117331102839671,,,,,,,,,,,,,,,,,,,,,24232,2019_Nov_05_1502,Mmi_3levels,3.1.5,59.97574224581828,
,,,3,1,10.3,,,,,,,,,0,2,2,2,0,26,26,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.66,-0.33999999999999997,-11.930000000000003,16.690000000000005,10.3,-6.390000000000004,1.9549999999999983,gamble,win,10.3,115.6454166666666,1244.1486620188225,None,1244.1486620188225,None,1244.1486620188225,None,1244.1486620188225,None,1244.1486620188225,None,1244.1486620188225,None,1244.1486620188225,None,1,1244.1486620188225,None,1245.0490359520772,None,1245.0490359520772,None,1245.0490359520772,None,1245.0490359520772,None,1245.0490359520772,None,1245.0490359520772,None,1245.0490359520772,None,1249.0505037188996,None,1249.0505037188996,None,1249.0505037188996,None,1249.0505037188996,None,1249.0505037188996,None,1249.0505037188996,None,1249.0505037188996,None,1258.5374886885984,None,0.8672626262996346,1250.0342424506089,None,1251.0345966729801,None,0.67,7.502851697616279,1254.0357866935665,None,None,1254.0357866935665,None,,,,,,,,,,24232,2019_Nov_05_1502,Mmi_3levels,3.1.5,59.97574224581828,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1260.5382454508217,None,4,4.0851384699344635,1260.5382454508217,None,,115.6454166666666,3,,,,,,
