currSlide,currImage,currText,blockNum,targetHappiness,highAmount,instructionLoop1.thisRepN,instructionLoop1.thisTrialN,instructionLoop1.thisN,instructionLoop1.thisIndex,instructionLoop2.thisRepN,instructionLoop2.thisTrialN,instructionLoop2.thisN,instructionLoop2.thisIndex,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,trialLoop.thisRepN,trialLoop.thisTrialN,trialLoop.thisN,trialLoop.thisIndex,doRatingLoop.thisRepN,doRatingLoop.thisTrialN,doRatingLoop.thisN,doRatingLoop.thisIndex,trialHappyLoop.thisRepN,trialHappyLoop.thisTrialN,trialHappyLoop.thisN,trialHappyLoop.thisIndex,logWinningsLoop.thisRepN,logWinningsLoop.thisTrialN,logWinningsLoop.thisN,logWinningsLoop.thisIndex,instrImage.started,instrImage.stopped,instrText.started,instrText.stopped,instrContinueText.started,instrContinueText.stopped,instrKeyResp.keys,instrKeyResp.rt,instrKeyResp.started,instrKeyResp.stopped,lifeHappyText.started,lifeHappyText.stopped,lifeHappySlider.response,lifeHappySlider.rt,lifeHappySlider.started,lifeHappySlider.stopped,lifeHappyResp.keys,lifeHappyResp.rt,lifeHappyResp.started,lifeHappyResp.stopped,instrImage_2.started,instrImage_2.stopped,instrText_2.started,instrText_2.stopped,instrContinueText_2.started,instrContinueText_2.stopped,instrKeyResp_2.keys,instrKeyResp_2.rt,instrKeyResp_2.started,instrKeyResp_2.stopped,localizing.started,localizing.stopped,start_exp.keys,start_exp.rt,start_exp.started,start_exp.stopped,blockHappyText.started,blockHappyText.stopped,blockHappySlider.response,blockHappySlider.rt,blockHappySlider.started,blockHappySlider.stopped,blockHappyResp.keys,blockHappyResp.started,blockHappyResp.stopped,blankText.started,blankText.stopped,isHappyBlock,isCongruent,isWinOnTop,lastHappyRating,diff,sumDiff,RPE,winAmount,loseAmount,certainAmount,choice,outcome,outcomeAmount,currentWinnings,fixCross.started,fixCross.stopped,certainBox.started,certainBox.stopped,outcome1Box.started,outcome1Box.stopped,outcome2Box.started,outcome2Box.stopped,certainText.started,certainText.stopped,outcome1Text.started,outcome1Text.stopped,outcome2Text.started,outcome2Text.stopped,choiceKey.keys,choiceKey.started,choiceKey.stopped,fixCross_2.started,fixCross_2.stopped,certainBox_2.started,certainBox_2.stopped,outcome1Box_2.started,outcome1Box_2.stopped,outcome2Box_2.started,outcome2Box_2.stopped,certainText_2.started,certainText_2.stopped,outcome1Text_2.started,outcome1Text_2.stopped,outcome2Text_2.started,outcome2Text_2.stopped,fixCross_3.started,fixCross_3.stopped,certainBox_3.started,certainBox_3.stopped,outcome1Box_3.started,outcome1Box_3.stopped,outcome2Box_3.started,outcome2Box_3.stopped,certainText_3.started,certainText_3.stopped,outcome1Text_3.started,outcome1Text_3.stopped,outcome2Text_3.started,outcome2Text_3.stopped,fixCross_ITI.started,fixCross_ITI.stopped,choiceKey.rt,fixCross_ISI.started,fixCross_ISI.stopped,happyText.started,happyText.stopped,happySlider.response,happySlider.rt,happySlider.started,happySlider.stopped,happyResp.keys,happyResp.started,happyResp.stopped,endOfBlockText.started,endOfBlockText.stopped,restKeyResp.keys,restKeyResp.rt,restKeyResp.started,restKeyResp.stopped,finalWinnings,cashBonus,goodbyeText.started,goodbyeText.stopped,finalWinningsText.started,finalWinningsText.stopped,spaceToContinue.started,spaceToContinue.stopped,goodbyeKeyResp_2.keys,goodbyeKeyResp_2.rt,goodbyeKeyResp_2.started,goodbyeKeyResp_2.stopped,participant,date,expName,psychopyVersion,frameRate,
,,,3,1,13.5,,,,,,,,,0,2,2,2,0,7,7,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,True,1.0,0.0,-0.17000000000000015,-0.03,13.5,13.47,6.735,gamble,lose,13.47,-85.26333333333334,1451.8711672145873,None,1451.8711672145873,None,1451.8711672145873,None,1451.8711672145873,None,1451.8711672145873,None,1451.8711672145873,None,1451.8711672145873,None,1,1451.8711672145873,None,1452.9048907660763,None,1452.9048907660763,None,1452.9048907660763,None,1452.9048907660763,None,1452.9048907660763,None,1452.9048907660763,None,1452.9048907660763,None,1456.9064167606412,None,1456.9064167606412,None,1456.9064167606412,None,1456.9064167606412,None,1456.9064167606412,None,1456.9064167606412,None,1456.9064167606412,None,1466.3932720567682,None,1.0006873215315863,1457.8901056740433,None,1458.890483252937,None,1.0,7.502675210183952,1461.8916051100823,None,None,1461.8916051100823,None,,,,,,,,,,,,,,,,,,,24223,2019_Dec_23_1144,Mmi_3levels,3.1.5,59.97645217186193,
,,,3,1,1.1,,,,,,,,,0,2,2,2,0,8,8,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,1.0,0.0,-0.17000000000000015,0.17000000000000015,1.1,0.9299999999999999,1.0150000000000001,certain,certain,1.0150000000000001,-84.24833333333333,1468.4107296391157,None,1468.4107296391157,None,1468.4107296391157,None,1468.4107296391157,None,1468.4107296391157,None,1468.4107296391157,None,1468.4107296391157,None,3,1468.4107296391157,None,1470.228065948293,None,1470.228065948293,None,1470.228065948293,None,1470.228065948293,None,1470.228065948293,None,1470.228065948293,None,1470.228065948293,None,1474.2129547945224,None,1474.2129547945224,None,1474.2129547945224,None,1474.2129547945224,None,1474.2129547945224,None,1474.2129547945224,None,1474.2129547945224,None,1475.2133304534946,None,1.7842994392267428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24223,2019_Dec_23_1144,Mmi_3levels,3.1.5,59.97645217186193,
,,,3,1,8.5,,,,,,,,,0,2,2,2,0,9,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,True,1.0,0.0,-0.17000000000000015,-0.03,8.5,8.47,4.235,gamble,lose,8.47,-75.77833333333334,1477.2307665970293,None,1477.2307665970293,None,1477.2307665970293,None,1477.2307665970293,None,1477.2307665970293,None,1477.2307665970293,None,1477.2307665970293,None,1,1477.2307665970293,None,1478.081084099249,None,1478.081084099249,None,1478.081084099249,None,1478.081084099249,None,1478.081084099249,None,1478.081084099249,None,1478.081084099249,None,1482.0659294279176,None,1482.0659294279176,None,1482.0659294279176,None,1482.0659294279176,None,1482.0659294279176,None,1482.0659294279176,None,1482.0659294279176,None,1483.0662526098313,None,0.8172931115841493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24223,2019_Dec_23_1144,Mmi_3levels,3.1.5,59.97645217186193,
,,,3,1,10.3,,,,,,,,,0,2,2,2,0,10,10,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,1.0,0.0,-0.17000000000000015,0.17000000000000015,10.3,10.13,5.065,gamble,win,10.3,-65.47833333333334,1485.0837335509132,None,1485.0837335509132,None,1485.0837335509132,None,1485.0837335509132,None,1485.0837335509132,None,1485.0837335509132,None,1485.0837335509132,None,1,1485.0837335509132,None,1486.1674783012131,None,1486.1674783012131,None,1486.1674783012131,None,1486.1674783012131,None,1486.1674783012131,None,1486.1674783012131,None,1486.1674783012131,None,1490.1689918164047,None,1490.1689918164047,None,1490.1689918164047,None,1490.1689918164047,None,1490.1689918164047,None,1490.1689918164047,None,1490.1689918164047,None,1499.655918788514,None,1.0506518835318275,1491.1526964089717,None,1492.153079427546,None,1.0,7.502709448279347,1495.1542003247305,None,None,1495.1542003247305,None,,,,,,,,,,,,,,,,,,,24223,2019_Dec_23_1144,Mmi_3levels,3.1.5,59.97645217186193,
,,,3,1,7.5,,,,,,,,,0,2,2,2,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,1.0,0.0,-0.17000000000000015,0.17000000000000015,7.5,7.33,3.665,gamble,win,7.5,-57.97833333333334,1501.6733542921138,None,1501.6733542921138,None,1501.6733542921138,None,1501.6733542921138,None,1501.6733542921138,None,1501.6733542921138,None,1501.6733542921138,None,1,1501.6733542921138,None,1503.1072307950235,None,1503.1072307950235,None,1503.1072307950235,None,1503.1072307950235,None,1503.1072307950235,None,1503.1072307950235,None,1503.1072307950235,None,1507.0920991624007,None,1507.0920991624007,None,1507.0920991624007,None,1507.0920991624007,None,1507.0920991624007,None,1507.0920991624007,None,1507.0920991624007,None,1508.0923986656708,None,1.4007826761808246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24223,2019_Dec_23_1144,Mmi_3levels,3.1.5,59.97645217186193,
,,,3,1,6.1,,,,,,,,,0,2,2,2,0,12,12,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,1.0,0.0,-0.17000000000000015,0.17000000000000015,6.1,5.93,2.965,gamble,win,6.1,-51.87833333333334,1510.1098671274376,None,1510.1098671274376,None,1510.1098671274376,None,1510.1098671274376,None,1510.1098671274376,None,1510.1098671274376,None,1510.1098671274376,None,1,1510.1098671274376,None,1511.3936406761059,None,1511.3936406761059,None,1511.3936406761059,None,1511.3936406761059,None,1511.3936406761059,None,1511.3936406761059,None,1511.3936406761059,None,1515.3785365619115,None,1515.3785365619115,None,1515.3785365619115,None,1515.3785365619115,None,1515.3785365619115,None,1515.3785365619115,None,1515.3785365619115,None,1524.8821761981235,None,1.25076387723675,1516.378913500812,None,1517.3792901197448,None,1.0,7.50277408468537,1520.3804388553835,None,None,1520.3804388553835,None,,,,,,,,,,,,,,,,,,,24223,2019_Dec_23_1144,Mmi_3levels,3.1.5,59.97645217186193,
,,,3,1,7.3,,,,,,,,,0,2,2,2,0,13,13,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,1.0,0.0,-0.17000000000000015,0.17000000000000015,7.3,7.13,3.565,gamble,win,7.3,-44.57833333333334,1526.8995659442735,None,1526.8995659442735,None,1526.8995659442735,None,1526.8995659442735,None,1526.8995659442735,None,1526.8995659442735,None,1526.8995659442735,None,1,1526.8995659442735,None,1528.416810898576,None,1528.416810898576,None,1528.416810898576,None,1528.416810898576,None,1528.416810898576,None,1528.416810898576,None,1528.416810898576,None,1532.4183151343022,None,1532.4183151343022,None,1532.4183151343022,None,1532.4183151343022,None,1532.4183151343022,None,1532.4183151343022,None,1532.4183151343022,None,1533.4020194069017,None,1.4841536873718724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24223,2019_Dec_23_1144,Mmi_3levels,3.1.5,59.97645217186193,
,,,3,1,13.7,,,,,,,,,0,2,2,2,0,14,14,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,True,1.0,0.0,-0.17000000000000015,-0.03,13.7,13.67,6.835,gamble,lose,13.67,-30.90833333333334,1535.419497788127,None,1535.419497788127,None,1535.419497788127,None,1535.419497788127,None,1535.419497788127,None,1535.419497788127,None,1535.419497788127,None,1,1535.419497788127,None,1536.736624349025,None,1536.736624349025,None,1536.736624349025,None,1536.736624349025,None,1536.736624349025,None,1536.736624349025,None,1536.736624349025,None,1540.7381321045686,None,1540.7381321045686,None,1540.7381321045686,None,1540.7381321045686,None,1540.7381321045686,None,1540.7381321045686,None,1540.7381321045686,None,1541.7218373370706,None,1.2840336940716952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24223,2019_Dec_23_1144,Mmi_3levels,3.1.5,59.97645217186193,
,,,3,1,-1.3,,,,,,,,,0,2,2,2,0,15,15,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,1.0,0.0,-0.17000000000000015,0.17000000000000015,-1.3,-1.4700000000000002,-1.3850000000000002,certain,certain,-1.3850000000000002,-32.29333333333334,1543.739221003605,None,1543.739221003605,None,1543.739221003605,None,1543.739221003605,None,1543.739221003605,None,1543.739221003605,None,1543.739221003605,None,3,1543.739221003605,None,1545.2064892365597,None,1545.2064892365597,None,1545.2064892365597,None,1545.2064892365597,None,1545.2064892365597,None,1545.2064892365597,None,1545.2064892365597,None,1549.2080043517053,None,1549.2080043517053,None,1549.2080043517053,None,1549.2080043517053,None,1549.2080043517053,None,1549.2080043517053,None,1549.2080043517053,None,1558.6949063652428,None,1.434181125892792,1550.1917089442722,None,1551.1920906829182,None,1.0,7.502630092727486,1554.1931610229658,None,None,1554.1931610229658,None,,,,,,,,,,,,,,,,,,,24223,2019_Dec_23_1144,Mmi_3levels,3.1.5,59.97645217186193,
,,,3,1,6.7,,,,,,,,,0,2,2,2,0,16,16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,True,1.0,0.0,-0.17000000000000015,-0.03,6.7,6.67,3.335,gamble,lose,6.67,-25.623333333333335,1560.7123124304926,None,1560.7123124304926,None,1560.7123124304926,None,1560.7123124304926,None,1560.7123124304926,None,1560.7123124304926,None,1560.7123124304926,None,1,1560.7123124304926,None,1561.7460894189426,None,1561.7460894189426,None,1561.7460894189426,None,1561.7460894189426,None,1561.7460894189426,None,1561.7460894189426,None,1561.7460894189426,None,1565.7309257881134,None,1565.7309257881134,None,1565.7309257881134,None,1565.7309257881134,None,1565.7309257881134,None,1565.7309257881134,None,1565.7309257881134,None,1566.7313052868703,None,1.0006854016100988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24223,2019_Dec_23_1144,Mmi_3levels,3.1.5,59.97645217186193,
,,,3,1,9.9,,,,,,,,,0,2,2,2,0,17,17,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,1.0,0.0,-0.17000000000000015,0.17000000000000015,9.9,9.73,4.865,gamble,win,9.9,-15.723333333333334,1568.7486607949832,None,1568.7486607949832,None,1568.7486607949832,None,1568.7486607949832,None,1568.7486607949832,None,1568.7486607949832,None,1568.7486607949832,None,1,1568.7486607949832,None,1569.8158071147627,None,1569.8158071147627,None,1569.8158071147627,None,1569.8158071147627,None,1569.8158071147627,None,1569.8158071147627,None,1569.8158071147627,None,1573.800638044253,None,1573.800638044253,None,1573.800638044253,None,1573.800638044253,None,1573.800638044253,None,1573.800638044253,None,1573.800638044253,None,1583.3209183485596,None,1.034056972770486,1574.8010252225795,None,1575.8014117609127,None,1.0,7.519383714476135,1578.8025265784818,None,None,1578.8025265784818,None,,,,,,,,,,,,,,,,,,,24223,2019_Dec_23_1144,Mmi_3levels,3.1.5,59.97645217186193,
,,,3,1,1.5,,,,,,,,,0,2,2,2,0,18,18,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,1.0,0.0,-0.17000000000000015,0.17000000000000015,1.5,1.3299999999999998,1.415,gamble,win,1.5,-14.223333333333334,1585.338348092453,None,1585.338348092453,None,1585.338348092453,None,1585.338348092453,None,1585.338348092453,None,1585.338348092453,None,1585.338348092453,None,1,1585.338348092453,None,1587.505831833405,None,1587.505831833405,None,1587.505831833405,None,1587.505831833405,None,1587.505831833405,None,1587.505831833405,None,1587.505831833405,None,1591.49067972193,None,1591.49067972193,None,1591.49067972193,None,1591.49067972193,None,1591.49067972193,None,1591.49067972193,None,1591.49067972193,None,1592.491064980335,None,2.1344222323969007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24223,2019_Dec_23_1144,Mmi_3levels,3.1.5,59.97645217186193,
,,,3,1,13.3,,,,,,,,,0,2,2,2,0,19,19,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,1.0,0.0,-0.17000000000000015,0.17000000000000015,13.3,13.13,6.565,gamble,win,13.3,-0.9233333333333338,1594.5084787251544,None,1594.5084787251544,None,1594.5084787251544,None,1594.5084787251544,None,1594.5084787251544,None,1594.5084787251544,None,1594.5084787251544,None,1,1594.5084787251544,None,1595.392163958808,None,1595.392163958808,None,1595.392163958808,None,1595.392163958808,None,1595.392163958808,None,1595.392163958808,None,1595.392163958808,None,1599.393674274208,None,1599.393674274208,None,1599.393674274208,None,1599.393674274208,None,1599.393674274208,None,1599.393674274208,None,1599.393674274208,None,1608.880590366898,None,0.8506886814138852,1600.377405105275,None,1601.3777481261059,None,1.0,7.502737286675256,1604.378881182638,None,None,1604.378881182638,None,,,,,,,,,,,,,,,,,,,24223,2019_Dec_23_1144,Mmi_3levels,3.1.5,59.97645217186193,
,,,3,1,12.9,,,,,,,,,0,2,2,2,0,20,20,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,1.0,0.0,-0.17000000000000015,0.17000000000000015,12.9,12.73,6.365,gamble,win,12.9,11.976666666666667,1610.8980092314305,None,1610.8980092314305,None,1610.8980092314305,None,1610.8980092314305,None,1610.8980092314305,None,1610.8980092314305,None,1610.8980092314305,None,1,1610.8980092314305,None,1612.0818440567236,None,1612.0818440567236,None,1612.0818440567236,None,1612.0818440567236,None,1612.0818440567236,None,1612.0818440567236,None,1612.0818440567236,None,1616.0833546920912,None,1616.0833546920912,None,1616.0833546920912,None,1616.0833546920912,None,1616.0833546920912,None,1616.0833546920912,None,1616.0833546920912,None,1617.067031446204,None,1.1509077091468498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24223,2019_Dec_23_1144,Mmi_3levels,3.1.5,59.97645217186193,
,,,3,1,0.9,,,,,,,,,0,2,2,2,0,21,21,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,1.0,0.0,-0.17000000000000015,0.17000000000000015,0.9,0.7299999999999999,0.815,gamble,win,0.9,12.876666666666667,1619.0844992680359,None,1619.0844992680359,None,1619.0844992680359,None,1619.0844992680359,None,1619.0844992680359,None,1619.0844992680359,None,1619.0844992680359,None,1,1619.0844992680359,None,1620.9185031238012,None,1620.9185031238012,None,1620.9185031238012,None,1620.9185031238012,None,1620.9185031238012,None,1620.9185031238012,None,1620.9185031238012,None,1624.920004159736,None,1624.920004159736,None,1624.920004159736,None,1624.920004159736,None,1624.920004159736,None,1624.920004159736,None,1624.920004159736,None,1625.903652115434,None,1.8008965898188762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24223,2019_Dec_23_1144,Mmi_3levels,3.1.5,59.97645217186193,
,,,3,1,0.3,,,,,,,,,0,2,2,2,0,22,22,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,1.0,0.0,-0.17000000000000015,0.17000000000000015,0.3,0.12999999999999984,0.2149999999999999,gamble,win,0.3,13.176666666666668,1627.921110977768,None,1627.921110977768,None,1627.921110977768,None,1627.921110977768,None,1627.921110977768,None,1627.921110977768,None,1627.921110977768,None,1,1627.921110977768,None,1630.3553903381107,None,1630.3553903381107,None,1630.3553903381107,None,1630.3553903381107,None,1630.3553903381107,None,1630.3553903381107,None,1630.3553903381107,None,1634.3569067331846,None,1634.3569067331846,None,1634.3569067331846,None,1634.3569067331846,None,1634.3569067331846,None,1634.3569067331846,None,1634.3569067331846,None,1643.8437994671986,None,2.4011957730399445,1635.3406129256473,None,1636.3409850648022,None,1.0,7.502699848788325,1639.3421072419733,None,None,1639.3421072419733,None,,,,,,,,,,,,,,,,,,,24223,2019_Dec_23_1144,Mmi_3levels,3.1.5,59.97645217186193,
,,,3,1,7.9,,,,,,,,,0,2,2,2,0,23,23,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,1.0,0.0,-0.17000000000000015,0.17000000000000015,7.9,7.73,3.865,gamble,win,7.9,21.076666666666668,1645.8612672890304,None,1645.8612672890304,None,1645.8612672890304,None,1645.8612672890304,None,1645.8612672890304,None,1645.8612672890304,None,1645.8612672890304,None,1,1645.8612672890304,None,1647.0283731310628,None,1647.0283731310628,None,1647.0283731310628,None,1647.0283731310628,None,1647.0283731310628,None,1647.0283731310628,None,1647.0283731310628,None,1651.0132098202012,None,1651.0132098202012,None,1651.0132098202012,None,1651.0132098202012,None,1651.0132098202012,None,1651.0132098202012,None,1651.0132098202012,None,1652.0135902789189,None,1.1340120153618045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24223,2019_Dec_23_1144,Mmi_3levels,3.1.5,59.97645217186193,
,,,3,1,2.9,,,,,,,,,0,2,2,2,0,24,24,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,1.0,0.0,-0.17000000000000015,0.17000000000000015,2.9,2.7299999999999995,1.3649999999999998,gamble,win,2.9,23.976666666666667,1654.0309905845206,None,1654.0309905845206,None,1654.0309905845206,None,1654.0309905845206,None,1654.0309905845206,None,1654.0309905845206,None,1654.0309905845206,None,1,1654.0309905845206,None,1655.4482270592707,None,1655.4482270592707,None,1655.4482270592707,None,1655.4482270592707,None,1655.4482270592707,None,1655.4482270592707,None,1655.4482270592707,None,1659.4330551088788,None,1659.4330551088788,None,1659.4330551088788,None,1659.4330551088788,None,1659.4330551088788,None,1659.4330551088788,None,1659.4330551088788,None,1668.9366560272174,None,1.3840888910344802,1660.4334781251964,None,1661.4338189061382,None,1.0,7.502631052630022,1664.4349401233485,None,None,1664.4349401233485,None,,,,,,,,,,,,,,,,,,,24223,2019_Dec_23_1144,Mmi_3levels,3.1.5,59.97645217186193,
,,,3,1,11.1,,,,,,,,,0,2,2,2,0,25,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,1.0,0.0,-0.17000000000000015,-0.03,11.1,11.07,5.535,gamble,lose,11.07,35.04666666666667,1670.954043213569,None,1670.954043213569,None,1670.954043213569,None,1670.954043213569,None,1670.954043213569,None,1670.954043213569,None,1670.954043213569,None,1,1670.954043213569,None,1672.087799563189,None,1672.087799563189,None,1672.087799563189,None,1672.087799563189,None,1672.087799563189,None,1672.087799563189,None,1672.087799563189,None,1676.072692249203,None,1676.072692249203,None,1676.072692249203,None,1676.072692249203,None,1676.072692249203,None,1676.072692249203,None,1676.072692249203,None,1677.0730759077123,None,1.1006583631387912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24223,2019_Dec_23_1144,Mmi_3levels,3.1.5,59.97645217186193,
,,,3,1,5.1,,,,,,,,,0,2,2,2,0,26,26,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,True,1.0,0.0,-0.17000000000000015,-0.03,5.1,5.069999999999999,2.5349999999999997,gamble,lose,5.069999999999999,40.11666666666667,1679.0905059716315,None,1679.0905059716315,None,1679.0905059716315,None,1679.0905059716315,None,1679.0905059716315,None,1679.0905059716315,None,1679.0905059716315,None,1,1679.0905059716315,None,1680.1742417624337,None,1680.1742417624337,None,1680.1742417624337,None,1680.1742417624337,None,1680.1742417624337,None,1680.1742417624337,None,1680.1742417624337,None,1684.1590627724654,None,1684.1590627724654,None,1684.1590627724654,None,1684.1590627724654,None,1684.1590627724654,None,1684.1590627724654,None,1684.1590627724654,None,1693.6626816097996,None,1.0506480436888523,1685.1594640300027,None,1686.159842568799,None,0.98,7.502763525233604,1689.160915468703,None,None,1689.160915468703,None,,,,,,,,,,,,,,,,,,,24223,2019_Dec_23_1144,Mmi_3levels,3.1.5,59.97645217186193,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1695.6634290879592,None,4,6.085854072181974,1695.6634290879592,None,40.11666666666667,3,1701.7824205044308,None,1701.7824205044308,None,1701.7824205044308,None,4,5.85241754463641,1701.7824205044308,None,24223,2019_Dec_23_1144,Mmi_3levels,3.1.5,59.97645217186193,
